Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1d27h8r,,,Collection,,,,,The Yousef Qutob Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5f5588x,ark:/21198/z1d27h8r,,Work,100.0,0100.01.1242|~|90717|~|74035_ca_object_representations_media_89840_original.jpg,The Yousef Qutob Collection,,باب الرحمة والتوبة في القدس,Gate of Mercy in Jerusalem,Gate of Mercy in Jerusalem|~|.صورة ملونة، تظهر فيها باب الرحمة والتوبة من الداخل في مدينة القدس,"Yousef al-Qutob (Photographer and journalist at the Palestinian News & Information Agency - WAFA), recorded interview with PMDA researcher Samar Ozrail, July 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,ara,still image,,,,,,القدس : باب الرحمة والتوبة من الداخل 2004 عدسة يوسف القطب|~|Gate of Mercy in Jerusalem,image/jpeg,2544,3600,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/9/8/34713_ca_object_representations_media_89840_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/9/8/74035_ca_object_representations_media_89840_original.jpg,https://palarchive.org/index.php/Detail/objects/90717/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Yousef Qutob Collection,13 February 2019 at 12:15:15,9 March 2021 at 11:42:33,Gate of Mercy in Jerusalem,.صورة ملونة، تظهر فيها باب الرحمة والتوبة من الداخل في مدينة القدس,color photographs,القدس : باب الرحمة والتوبة من الداخل 2004 عدسة يوسف القطب,Gate of Mercy in Jerusalem,
ark:/13030/m59h36x2,ark:/21198/z1d27h8r,,Work,100.0,0100.01.1243|~|90718|~|45761_ca_object_representations_media_89841_original.jpg,The Yousef Qutob Collection,,مجموعة من الناس المتواجدون في ساحة مسجد الاقصى,A group of people in the courtyard of Al-Aqsa Mosque,A colored photo for a group of people in the courtyard of Al-Aqsa Mosque|~|.صورة ملونة، تظهر فيها مجموعة من الناس المتواجدون في ساحة مسجد الاقصى,"Yousef al-Qutob (Photographer and journalist at the Palestinian News & Information Agency - WAFA), recorded interview with PMDA researcher Samar Ozrail, July 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,ara,still image,,,,,,القدس : المسجد الاقصى المبارك عدسة يوسف القطب|~|Jerusalem: Al-Aqsa: Yousef Qutub,image/jpeg,2528,3600,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/9/8/41095_ca_object_representations_media_89841_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/9/8/45761_ca_object_representations_media_89841_original.jpg,https://palarchive.org/index.php/Detail/objects/90718/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Yousef Qutob Collection,13 February 2019 at 12:15:15,9 March 2021 at 11:42:33,A colored photo for a group of people in the courtyard of Al-Aqsa Mosque,.صورة ملونة، تظهر فيها مجموعة من الناس المتواجدون في ساحة مسجد الاقصى,color photographs,القدس : المسجد الاقصى المبارك عدسة يوسف القطب,Jerusalem: Al-Aqsa: Yousef Qutub,
ark:/13030/m5t51d8g,ark:/21198/z1d27h8r,,Work,100.0,0100.01.1244|~|90719|~|59148_ca_object_representations_media_89842_original.jpg,The Yousef Qutob Collection,,مجموعة من الناس المتواجدون في ساحة مسجد الاقصى,A group of people in the courtyard of Al-Aqsa Mosque,A colored photo for a group of people in the courtyard of Al-Aqsa Mosque|~|.صورة ملونة، تظهر فيها مجموعة من الناس المتواجدون في ساحة مسجد الاقصى,"Yousef al-Qutob (Photographer and journalist at the Palestinian News & Information Agency - WAFA), recorded interview with PMDA researcher Samar Ozrail, July 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,ara,still image,,,,,,القدس قبة الصخرة المشرفة عدسة : يوسف القطب|~|Jerusalem: Al-Aqsa: Yousef Qutub,image/jpeg,2400,3774,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/9/8/21466_ca_object_representations_media_89842_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/9/8/59148_ca_object_representations_media_89842_original.jpg,https://palarchive.org/index.php/Detail/objects/90719/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Yousef Qutob Collection,13 February 2019 at 12:15:15,9 March 2021 at 11:42:33,A colored photo for a group of people in the courtyard of Al-Aqsa Mosque,.صورة ملونة، تظهر فيها مجموعة من الناس المتواجدون في ساحة مسجد الاقصى,color photographs,القدس قبة الصخرة المشرفة عدسة : يوسف القطب,Jerusalem: Al-Aqsa: Yousef Qutub,
ark:/13030/m5hx8zs8,ark:/21198/z1d27h8r,,Work,100.0,0100.01.1245|~|90720|~|14174_ca_object_representations_media_89843_original.jpg,The Yousef Qutob Collection,,مجموعة من الناس المتواجدون في ساحة مسجد الاقصى,A group of people in the courtyard of Al-Aqsa Mosque,A colored photo for a group of people in the courtyard of Al-Aqsa Mosque|~|.صورة ملونة، تظهر فيها مجموعة من الناس المتواجدون في ساحة مسجد الاقصى,"Yousef al-Qutob (Photographer and journalist at the Palestinian News & Information Agency - WAFA), recorded interview with PMDA researcher Samar Ozrail, July 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,ara,still image,,,,,,القدس قبة الصخرة المشرفة عدسة : يوسف القطب|~|Jerusalem: Al-Aqsa: Yousef Qutub,image/jpeg,3362,2400,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/9/8/66248_ca_object_representations_media_89843_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/9/8/14174_ca_object_representations_media_89843_original.jpg,https://palarchive.org/index.php/Detail/objects/90720/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Yousef Qutob Collection,13 February 2019 at 12:15:15,9 March 2021 at 11:42:33,A colored photo for a group of people in the courtyard of Al-Aqsa Mosque,.صورة ملونة، تظهر فيها مجموعة من الناس المتواجدون في ساحة مسجد الاقصى,color photographs,القدس قبة الصخرة المشرفة عدسة : يوسف القطب,Jerusalem: Al-Aqsa: Yousef Qutub,
ark:/13030/m5n666m5,ark:/21198/z1d27h8r,,Work,100.0,0100.01.1246|~|90721|~|73089_ca_object_representations_media_89844_original.jpg,The Yousef Qutob Collection,,مجموعة من الناس المتواجدون في ساحة مسجد الاقصى,A group of people in the courtyard of Al-Aqsa Mosque,A colored photo for a group of people in the courtyard of Al-Aqsa Mosque|~|.صورة ملونة، تظهر فيها مجموعة من الناس المتواجدون في ساحة مسجد الاقصى,"Yousef al-Qutob (Photographer and journalist at the Palestinian News & Information Agency - WAFA), recorded interview with PMDA researcher Samar Ozrail, July 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,ara,still image,2004; Date created,2004,,,,القدس قبة الصخرة المشرفة 2004 عدسة : يوسف القطب|~|Jerusalem: Al-Aqsa: Yousef Qutub,image/jpeg,2568,3663,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/9/8/39676_ca_object_representations_media_89844_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/9/8/73089_ca_object_representations_media_89844_original.jpg,https://palarchive.org/index.php/Detail/objects/90721/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Yousef Qutob Collection,13 February 2019 at 12:15:15,9 March 2021 at 11:42:33,A colored photo for a group of people in the courtyard of Al-Aqsa Mosque,.صورة ملونة، تظهر فيها مجموعة من الناس المتواجدون في ساحة مسجد الاقصى,color photographs,القدس قبة الصخرة المشرفة 2004 عدسة : يوسف القطب,Jerusalem: Al-Aqsa: Yousef Qutub,
ark:/13030/m5hf5fwf,ark:/21198/z1d27h8r,,Work,100.0,0100.01.1247|~|90722|~|84044_ca_object_representations_media_89845_original.jpg,The Yousef Qutob Collection,,مجموعة من الناس المتواجدون في ساحة مسجد الاقصى,A group of people in the courtyard of Al-Aqsa Mosque,A colored photo for a group of people in the courtyard of Al-Aqsa Mosque|~|.صورة ملونة، تظهر فيها مجموعة من الناس المتواجدون في ساحة مسجد الاقصى,"Yousef al-Qutob (Photographer and journalist at the Palestinian News & Information Agency - WAFA), recorded interview with PMDA researcher Samar Ozrail, July 2019, non-transcript, the Palestinian Museum Digital Archive.",,ara,still image,2004; Date created,2004,,,,القدس قبة الصخرة المشرفة 2004 عدسة : يوسف القطب|~|Jerusalem: Al-Aqsa: Yousef Qutub,image/jpeg,2550,3828,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/9/8/21196_ca_object_representations_media_89845_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/9/8/84044_ca_object_representations_media_89845_original.jpg,https://palarchive.org/index.php/Detail/objects/90722/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Yousef Qutob Collection,13 February 2019 at 12:15:16,9 March 2021 at 11:42:33,A colored photo for a group of people in the courtyard of Al-Aqsa Mosque,.صورة ملونة، تظهر فيها مجموعة من الناس المتواجدون في ساحة مسجد الاقصى,,القدس قبة الصخرة المشرفة 2004 عدسة : يوسف القطب,Jerusalem: Al-Aqsa: Yousef Qutub,
ark:/13030/m5cs3dkf,ark:/21198/z1d27h8r,,Work,100.0,0100.01.1248|~|90723|~|47838_ca_object_representations_media_89846_original.jpg,The Yousef Qutob Collection,,قبة الصخرة اثناء الليل,The Dome of the Rock at night,.صورة ملونة، تظهر فيها قبة الصخرة اثناء الليل|~|.صورة ملونة، تظهر فيها قبة الصخرة اثناء الليل,"Yousef al-Qutob (Photographer and journalist at the Palestinian News & Information Agency - WAFA), recorded interview with PMDA researcher Samar Ozrail, July 2019, non-transcript, the Palestinian Museum Digital Archive.",,ara,still image,2004; Date created,2004,,,,القدس : قبة الصخرة اثناء الليل 2004 عدسة : يوسف القطب|~|Jerusalem: Al-Aqsa during the night: Yousef Qutub,image/jpeg,2724,4819,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/9/8/9571_ca_object_representations_media_89846_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/9/8/47838_ca_object_representations_media_89846_original.jpg,https://palarchive.org/index.php/Detail/objects/90723/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Yousef Qutob Collection,13 February 2019 at 12:15:16,9 March 2021 at 11:42:33,.صورة ملونة، تظهر فيها قبة الصخرة اثناء الليل,.صورة ملونة، تظهر فيها قبة الصخرة اثناء الليل,,القدس : قبة الصخرة اثناء الليل 2004 عدسة : يوسف القطب,Jerusalem: Al-Aqsa during the night: Yousef Qutub,
ark:/13030/m5jm9wtg,ark:/21198/z1d27h8r,,Work,100.0,0100.01.1249|~|90724|~|50177_ca_object_representations_media_89847_original.jpg,The Yousef Qutob Collection,,مجموعة من الناس في ساحات الاقصى,A group of people in the courtyard of Al-Aqsa Mosque,A colored photo for a group of people in the courtyard of Al-Aqsa Mosque|~|.صورة ملونة، تظهر فيها مجموعة من الناس في ساحات الاقصى,"Yousef al-Qutob (Photographer and journalist at the Palestinian News & Information Agency - WAFA), recorded interview with PMDA researcher Samar Ozrail, July 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,ara,still image,,,,,,باحات الاقصى واهل البركة عدسة : يوسف القطب|~|Al-Aqsa yard: Yousef Qutub,image/jpeg,3654,2248,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/9/8/80685_ca_object_representations_media_89847_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/9/8/50177_ca_object_representations_media_89847_original.jpg,https://palarchive.org/index.php/Detail/objects/90724/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Yousef Qutob Collection,13 February 2019 at 12:15:16,9 March 2021 at 11:42:33,A colored photo for a group of people in the courtyard of Al-Aqsa Mosque,.صورة ملونة، تظهر فيها مجموعة من الناس في ساحات الاقصى,color photographs,باحات الاقصى واهل البركة عدسة : يوسف القطب,Al-Aqsa yard: Yousef Qutub,
ark:/13030/m58h65w1,ark:/21198/z1d27h8r,,Work,100.0,0100.01.1250|~|90725|~|5228_ca_object_representations_media_89848_original.jpg,The Yousef Qutob Collection,,مكتبة مسجد الاقصى,Al Aqsa mosque library,A colored photo for Al Aqsa mosque library|~|.صورة ملونة، تظهر فيها مكتبة مسجد الاقصى المبارك,"Yousef al-Qutob (Photographer and journalist at the Palestinian News & Information Agency - WAFA), recorded interview with PMDA researcher Samar Ozrail, July 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,ara,still image,,,,,,القدس . مكتبة المسجد الأقصى المبارك|~|Jerusalem: Al-Aqsa mosque library,image/jpeg,2487,4000,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/9/8/62509_ca_object_representations_media_89848_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/9/8/5228_ca_object_representations_media_89848_original.jpg,https://palarchive.org/index.php/Detail/objects/90725/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Yousef Qutob Collection,13 February 2019 at 12:15:16,9 March 2021 at 11:42:33,A colored photo for Al Aqsa mosque library,.صورة ملونة، تظهر فيها مكتبة مسجد الاقصى المبارك,color photographs,القدس . مكتبة المسجد الأقصى المبارك,Jerusalem: Al-Aqsa mosque library,
ark:/13030/m55f6c24,ark:/21198/z1d27h8r,,Work,100.0,0100.01.1251|~|90726|~|57722_ca_object_representations_media_89849_original.jpg,The Yousef Qutob Collection,,مكتبة مسجد الاقصى,Al Aqsa mosque library,A colored photo for Al Aqsa mosque library|~|.صورة ملونة، تظهر فيها مكتبة مسجد الاقصى المبارك,"Yousef al-Qutob (Photographer and journalist at the Palestinian News & Information Agency - WAFA), recorded interview with PMDA researcher Samar Ozrail, July 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,ara,still image,,,,,,القدس . مكتبة المسجد الأقصى المبارك عدسة : يوسف القطب|~|Jerusalem: Al-Aqsa mosque library,image/jpeg,2499,4000,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/9/8/66295_ca_object_representations_media_89849_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/9/8/57722_ca_object_representations_media_89849_original.jpg,https://palarchive.org/index.php/Detail/objects/90726/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Yousef Qutob Collection,13 February 2019 at 12:15:16,9 March 2021 at 11:42:33,A colored photo for Al Aqsa mosque library,.صورة ملونة، تظهر فيها مكتبة مسجد الاقصى المبارك,color photographs,القدس . مكتبة المسجد الأقصى المبارك عدسة : يوسف القطب,Jerusalem: Al-Aqsa mosque library,
