Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1rg1dpv,,,Collection,,,,,The Cooperative Society for Olive Pressing in Beit Jala Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5jj12hs,ark:/21198/z1rg1dpv,,Work,74.0,0074.01.0011|~|75075|~|90086_ca_object_representations_media_43490_original.jpg,The Cooperative Society for Olive Pressing in Beit Jala Collection,Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,محضر الجلسة رقم 18 للجنة إدارة الجمعية التعاونية لعصر الزيتون في بلدة بيت جالا للعام 1974,Minutes of Session No. 18 of the Management Committee of the Cooperative Society for Olive Pressing in Beit Jala - 1974,,"The Cooperative Society for Olive Pressing in Beit Jala, ""Correspondence, Reports, Papers, and Documents"", collection, 7 August 2018, the Palestinian Museum Digital Archive.; The Cooperative Society for Olive Pressing in Beit Jala, ""Minutes 1981 - 2017"", society collection, 7 August 2018, the Palestinian Museum Digital Archive.; الجمعية التعاونية لعصر الزيتون في بيت جالا، ""محاضر اجتماعات من السنوات 1981 - 2017، مجموعة الجمعية، 7 آب 2018، أرشيف المتحف الفلسطيني الرقمي.",,,text,29 October 1974,1974-10-29,,,,Text,image/jpeg,5325,3754,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/4/12707_ca_object_representations_media_43490_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/4/90086_ca_object_representations_media_43490_original.jpg,https://palarchive.org/index.php/Detail/objects/75075/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,The Cooperative Society for Olive Pressing in Beit Jala Collection | Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,5 December 2018 at 10:18:33,9 March 2021 at 12:04:43,,,,,Text,
ark:/13030/m54j7wgt,ark:/21198/z1rg1dpv,,Work,74.0,0074.01.0012|~|75076|~|66979_ca_object_representations_media_43491_original.jpg,The Cooperative Society for Olive Pressing in Beit Jala Collection,Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,محضر الجلسة رقم 19 للجنة إدارة الجمعية التعاونية لعصر الزيتون في بلدة بيت جالا للعام 1974,Minutes of Session No. 19 of the Management Committee of the Cooperative Society for Olive Pressing in Beit Jala - 1974,,"The Cooperative Society for Olive Pressing in Beit Jala, ""Correspondence, Reports, Papers, and Documents"", collection, 7 August 2018, the Palestinian Museum Digital Archive.; The Cooperative Society for Olive Pressing in Beit Jala, ""Minutes 1981 - 2017"", society collection, 7 August 2018, the Palestinian Museum Digital Archive.; الجمعية التعاونية لعصر الزيتون في بيت جالا، ""محاضر اجتماعات من السنوات 1981 - 2017، مجموعة الجمعية، 7 آب 2018، أرشيف المتحف الفلسطيني الرقمي.",,,text,2 November 1974,1974-11-02,,,,Text,image/jpeg,5325,3754,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/4/67358_ca_object_representations_media_43491_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/4/66979_ca_object_representations_media_43491_original.jpg,https://palarchive.org/index.php/Detail/objects/75076/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,The Cooperative Society for Olive Pressing in Beit Jala Collection | Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,5 December 2018 at 10:18:34,9 March 2021 at 12:04:43,,,,,Text,
ark:/13030/m5qw12sc,ark:/21198/z1rg1dpv,,Work,74.0,0074.01.0013|~|75077|~|60035_ca_object_representations_media_43493_original.jpg,The Cooperative Society for Olive Pressing in Beit Jala Collection,Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,محضر الجلسة رقم 20 للجنة إدارة الجمعية التعاونية لعصر الزيتون في بلدة بيت جالا للعام 1974,Minutes of Session No. 20 of the Management Committee of the Cooperative Society for Olive Pressing in Beit Jala - 1974,,"The Cooperative Society for Olive Pressing in Beit Jala, ""Correspondence, Reports, Papers, and Documents"", collection, 7 August 2018, the Palestinian Museum Digital Archive.; The Cooperative Society for Olive Pressing in Beit Jala, ""Minutes 1981 - 2017"", society collection, 7 August 2018, the Palestinian Museum Digital Archive.; الجمعية التعاونية لعصر الزيتون في بيت جالا، ""محاضر اجتماعات من السنوات 1981 - 2017، مجموعة الجمعية، 7 آب 2018، أرشيف المتحف الفلسطيني الرقمي.",,,text,9 November 1974,1974-11-09,,,,Text,image/jpeg,5325,3754,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/4/65573_ca_object_representations_media_43493_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/4/60035_ca_object_representations_media_43493_original.jpg,https://palarchive.org/index.php/Detail/objects/75077/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,The Cooperative Society for Olive Pressing in Beit Jala Collection | Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,5 December 2018 at 10:18:34,9 March 2021 at 12:04:42,,,,,Text,
ark:/13030/m5vj345p,ark:/21198/z1rg1dpv,,Work,74.0,0074.01.0014|~|75078|~|97679_ca_object_representations_media_43494_original.jpg,The Cooperative Society for Olive Pressing in Beit Jala Collection,Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,محضر الجلسة رقم 21 للجنة إدارة الجمعية التعاونية لعصر الزيتون في بلدة بيت جالا للعام 1974,Minutes of Session No. 21 of the Management Committee of the Cooperative Society for Olive Pressing in Beit Jala - 1974,,"The Cooperative Society for Olive Pressing in Beit Jala, ""Correspondence, Reports, Papers, and Documents"", collection, 7 August 2018, the Palestinian Museum Digital Archive.; The Cooperative Society for Olive Pressing in Beit Jala, ""Minutes 1981 - 2017"", society collection, 7 August 2018, the Palestinian Museum Digital Archive.; الجمعية التعاونية لعصر الزيتون في بيت جالا، ""محاضر اجتماعات من السنوات 1981 - 2017، مجموعة الجمعية، 7 آب 2018، أرشيف المتحف الفلسطيني الرقمي.",,,text,10 November 1974,1974-11-10,,,,Text,image/jpeg,5325,3754,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/4/78024_ca_object_representations_media_43494_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/4/97679_ca_object_representations_media_43494_original.jpg,https://palarchive.org/index.php/Detail/objects/75078/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,The Cooperative Society for Olive Pressing in Beit Jala Collection | Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,5 December 2018 at 10:18:41,9 March 2021 at 12:04:42,,,,,Text,
ark:/13030/m5gb9kff,ark:/21198/z1rg1dpv,,Work,74.0,0074.01.0015|~|75079|~|46656_ca_object_representations_media_43495_original.jpg,The Cooperative Society for Olive Pressing in Beit Jala Collection,Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,محضر الجلسة رقم 22 للجنة إدارة الجمعية التعاونية لعصر الزيتون في بلدة بيت جالا للعام 1974,Minutes of Session No. 22 of the Management Committee of the Cooperative Society for Olive Pressing in Beit Jala - 1974,,"The Cooperative Society for Olive Pressing in Beit Jala, ""Correspondence, Reports, Papers, and Documents"", collection, 7 August 2018, the Palestinian Museum Digital Archive.; The Cooperative Society for Olive Pressing in Beit Jala, ""Minutes 1981 - 2017"", society collection, 7 August 2018, the Palestinian Museum Digital Archive.; الجمعية التعاونية لعصر الزيتون في بيت جالا، ""محاضر اجتماعات من السنوات 1981 - 2017، مجموعة الجمعية، 7 آب 2018، أرشيف المتحف الفلسطيني الرقمي.",,,text,12 November 1974,1974-11-12,,,,Text,image/jpeg,5325,3754,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/4/56186_ca_object_representations_media_43495_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/4/46656_ca_object_representations_media_43495_original.jpg,https://palarchive.org/index.php/Detail/objects/75079/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,The Cooperative Society for Olive Pressing in Beit Jala Collection | Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,5 December 2018 at 10:18:42,9 March 2021 at 12:04:42,,,,,Text,
ark:/13030/m59388h8,ark:/21198/z1rg1dpv,,Work,74.0,0074.01.0016|~|75080|~|15389_ca_object_representations_media_43496_original.jpg,The Cooperative Society for Olive Pressing in Beit Jala Collection,Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,محضر الجلسة رقم 23 للجنة إدارة الجمعية التعاونية لعصر الزيتون في بلدة بيت جالا للعام 1974,Minutes of Session No. 23 of the Management Committee of the Cooperative Society for Olive Pressing in Beit Jala - 1974,,"The Cooperative Society for Olive Pressing in Beit Jala, ""Correspondence, Reports, Papers, and Documents"", collection, 7 August 2018, the Palestinian Museum Digital Archive.; The Cooperative Society for Olive Pressing in Beit Jala, ""Minutes 1981 - 2017"", society collection, 7 August 2018, the Palestinian Museum Digital Archive.; الجمعية التعاونية لعصر الزيتون في بيت جالا، ""محاضر اجتماعات من السنوات 1981 - 2017، مجموعة الجمعية، 7 آب 2018، أرشيف المتحف الفلسطيني الرقمي.",,,text,16 November 1974,1974-11-16,,,,Text,image/jpeg,5325,3754,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/4/48019_ca_object_representations_media_43496_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/4/15389_ca_object_representations_media_43496_original.jpg,https://palarchive.org/index.php/Detail/objects/75080/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,The Cooperative Society for Olive Pressing in Beit Jala Collection | Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,5 December 2018 at 10:18:43,9 March 2021 at 12:04:41,,,,,Text,
ark:/13030/m5b359kr,ark:/21198/z1rg1dpv,,Work,74.0,0074.01.0017|~|75081|~|30821_ca_object_representations_media_43497_original.jpg,The Cooperative Society for Olive Pressing in Beit Jala Collection,Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,محضر الجلسة رقم 24 للجنة إدارة الجمعية التعاونية لعصر الزيتون في بلدة بيت جالا للعام 1974,Minutes of Session No. 24 of the Management Committee of the Cooperative Society for Olive Pressing in Beit Jala - 1974,,"The Cooperative Society for Olive Pressing in Beit Jala, ""Correspondence, Reports, Papers, and Documents"", collection, 7 August 2018, the Palestinian Museum Digital Archive.; The Cooperative Society for Olive Pressing in Beit Jala, ""Minutes 1981 - 2017"", society collection, 7 August 2018, the Palestinian Museum Digital Archive.; الجمعية التعاونية لعصر الزيتون في بيت جالا، ""محاضر اجتماعات من السنوات 1981 - 2017، مجموعة الجمعية، 7 آب 2018، أرشيف المتحف الفلسطيني الرقمي.",,,text,23 November 1974,1974-11-23,,,,Text,image/jpeg,5325,3754,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/4/55445_ca_object_representations_media_43497_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/4/30821_ca_object_representations_media_43497_original.jpg,https://palarchive.org/index.php/Detail/objects/75081/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,The Cooperative Society for Olive Pressing in Beit Jala Collection | Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,5 December 2018 at 10:18:43,9 March 2021 at 12:04:41,,,,,Text,
ark:/13030/m5pw41n0,ark:/21198/z1rg1dpv,,Work,74.0,0074.01.0018|~|75082|~|31558_ca_object_representations_media_43498_original.jpg,The Cooperative Society for Olive Pressing in Beit Jala Collection,Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,محضر الجلسة رقم 25 للجنة إدارة الجمعية التعاونية لعصر الزيتون في بلدة بيت جالا للعام 1974,Minutes of Session No. 25 of the Management Committee of the Cooperative Society for Olive Pressing in Beit Jala - 1974,,"The Cooperative Society for Olive Pressing in Beit Jala, ""Correspondence, Reports, Papers, and Documents"", collection, 7 August 2018, the Palestinian Museum Digital Archive.; The Cooperative Society for Olive Pressing in Beit Jala, ""Minutes 1981 - 2017"", society collection, 7 August 2018, the Palestinian Museum Digital Archive.; الجمعية التعاونية لعصر الزيتون في بيت جالا، ""محاضر اجتماعات من السنوات 1981 - 2017، مجموعة الجمعية، 7 آب 2018، أرشيف المتحف الفلسطيني الرقمي.",,,text,30 November 1974,1974-11-30,,,,Text,image/jpeg,5325,3754,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/4/20620_ca_object_representations_media_43498_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/4/31558_ca_object_representations_media_43498_original.jpg,https://palarchive.org/index.php/Detail/objects/75082/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,The Cooperative Society for Olive Pressing in Beit Jala Collection | Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,5 December 2018 at 10:18:44,9 March 2021 at 12:04:40,,,,,Text,
ark:/13030/m5hn2qsb,ark:/21198/z1rg1dpv,,Work,74.0,0074.01.0019|~|75083|~|34436_ca_object_representations_media_43499_original.jpg,The Cooperative Society for Olive Pressing in Beit Jala Collection,Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,محضر الجلسة رقم 26 للجنة إدارة الجمعية التعاونية لعصر الزيتون في بلدة بيت جالا للعام 1974,Minutes of Session No. 26 of the Management Committee of the Cooperative Society for Olive Pressing in Beit Jala - 1974,,"The Cooperative Society for Olive Pressing in Beit Jala, ""Correspondence, Reports, Papers, and Documents"", collection, 7 August 2018, the Palestinian Museum Digital Archive.; The Cooperative Society for Olive Pressing in Beit Jala, ""Minutes 1981 - 2017"", society collection, 7 August 2018, the Palestinian Museum Digital Archive.; الجمعية التعاونية لعصر الزيتون في بيت جالا، ""محاضر اجتماعات من السنوات 1981 - 2017، مجموعة الجمعية، 7 آب 2018، أرشيف المتحف الفلسطيني الرقمي.",,,text,7 December 1974,1974-12-07,,,,Text,image/jpeg,5325,3754,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/4/2357_ca_object_representations_media_43499_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/4/34436_ca_object_representations_media_43499_original.jpg,https://palarchive.org/index.php/Detail/objects/75083/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,The Cooperative Society for Olive Pressing in Beit Jala Collection | Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,5 December 2018 at 10:18:44,9 March 2021 at 12:04:40,,,,,Text,
ark:/13030/m5xt39q9,ark:/21198/z1rg1dpv,,Work,74.0,0074.01.0020|~|75084|~|65668_ca_object_representations_media_43500_original.jpg,The Cooperative Society for Olive Pressing in Beit Jala Collection,Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,محضر الجلسة رقم 27 للجنة إدارة الجمعية التعاونية لعصر الزيتون في بلدة بيت جالا للعام 1974,Minutes of Session No. 27 of the Management Committee of the Cooperative Society for Olive Pressing in Beit Jala - 1974,,"The Cooperative Society for Olive Pressing in Beit Jala, ""Correspondence, Reports, Papers, and Documents"", collection, 7 August 2018, the Palestinian Museum Digital Archive.; The Cooperative Society for Olive Pressing in Beit Jala, ""Minutes 1981 - 2017"", society collection, 7 August 2018, the Palestinian Museum Digital Archive.; الجمعية التعاونية لعصر الزيتون في بيت جالا، ""محاضر اجتماعات من السنوات 1981 - 2017، مجموعة الجمعية، 7 آب 2018، أرشيف المتحف الفلسطيني الرقمي.",,,text,18 December 1974,1974-12-18,,,,Text,image/jpeg,5325,3754,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/5/98254_ca_object_representations_media_43500_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/5/65668_ca_object_representations_media_43500_original.jpg,https://palarchive.org/index.php/Detail/objects/75084/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,The Cooperative Society for Olive Pressing in Beit Jala Collection | Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,5 December 2018 at 10:18:44,9 March 2021 at 12:04:39,,,,,Text,
ark:/13030/m5cw203v,ark:/21198/z1rg1dpv,,Work,74.0,0074.01.0021|~|75085|~|44704_ca_object_representations_media_43501_original.jpg,The Cooperative Society for Olive Pressing in Beit Jala Collection,Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,محضر الجلسة رقم 28 للجنة إدارة الجمعية التعاونية لعصر الزيتون في بلدة بيت جالا للعام 1974,Minutes of Session No. 28 of the Management Committee of the Cooperative Society for Olive Pressing in Beit Jala - 1974,,"The Cooperative Society for Olive Pressing in Beit Jala, ""Correspondence, Reports, Papers, and Documents"", collection, 7 August 2018, the Palestinian Museum Digital Archive.; The Cooperative Society for Olive Pressing in Beit Jala, ""Minutes 1981 - 2017"", society collection, 7 August 2018, the Palestinian Museum Digital Archive.; الجمعية التعاونية لعصر الزيتون في بيت جالا، ""محاضر اجتماعات من السنوات 1981 - 2017، مجموعة الجمعية، 7 آب 2018، أرشيف المتحف الفلسطيني الرقمي.",,,text,19 December 1974,1974-12-19,,,,Text,image/jpeg,5325,3754,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/5/5630_ca_object_representations_media_43501_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/5/44704_ca_object_representations_media_43501_original.jpg,https://palarchive.org/index.php/Detail/objects/75085/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,The Cooperative Society for Olive Pressing in Beit Jala Collection | Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,5 December 2018 at 10:18:44,9 March 2021 at 12:04:39,,,,,Text,
ark:/13030/m50k9qw0,ark:/21198/z1rg1dpv,,Work,74.0,0074.01.0022|~|75086|~|15707_ca_object_representations_media_43502_original.jpg,The Cooperative Society for Olive Pressing in Beit Jala Collection,Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,محضر الجلسة رقم 29 للجنة إدارة الجمعية التعاونية لعصر الزيتون في بلدة بيت جالا للعام 1974,Minutes of Session No. 29 of the Management Committee of the Cooperative Society for Olive Pressing in Beit Jala - 1974,,"The Cooperative Society for Olive Pressing in Beit Jala, ""Correspondence, Reports, Papers, and Documents"", collection, 7 August 2018, the Palestinian Museum Digital Archive.; The Cooperative Society for Olive Pressing in Beit Jala, ""Minutes 1981 - 2017"", society collection, 7 August 2018, the Palestinian Museum Digital Archive.; الجمعية التعاونية لعصر الزيتون في بيت جالا، ""محاضر اجتماعات من السنوات 1981 - 2017، مجموعة الجمعية، 7 آب 2018، أرشيف المتحف الفلسطيني الرقمي.",,,text,27 December 1974,1974-12-27,,,,Text,image/jpeg,5325,3754,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/5/15700_ca_object_representations_media_43502_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/5/15707_ca_object_representations_media_43502_original.jpg,https://palarchive.org/index.php/Detail/objects/75086/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,The Cooperative Society for Olive Pressing in Beit Jala Collection | Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,5 December 2018 at 10:18:44,9 March 2021 at 12:04:38,,,,,Text,
ark:/13030/m5bw4z0j,ark:/21198/z1rg1dpv,,Work,74.0,0074.01.0023|~|75087|~|36980_ca_object_representations_media_43503_original.jpg,The Cooperative Society for Olive Pressing in Beit Jala Collection,Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,محضر الجلسة رقم 30 للجنة إدارة الجمعية التعاونية لعصر الزيتون في بلدة بيت جالا للعام 1975,Minutes of Session No. 30 of the Management Committee of the Cooperative Society for Olive Pressing in Beit Jala - 1975,,"The Cooperative Society for Olive Pressing in Beit Jala, ""Correspondence, Reports, Papers, and Documents"", collection, 7 August 2018, the Palestinian Museum Digital Archive.; The Cooperative Society for Olive Pressing in Beit Jala, ""Minutes 1981 - 2017"", society collection, 7 August 2018, the Palestinian Museum Digital Archive.; الجمعية التعاونية لعصر الزيتون في بيت جالا، ""محاضر اجتماعات من السنوات 1981 - 2017، مجموعة الجمعية، 7 آب 2018، أرشيف المتحف الفلسطيني الرقمي.",,,text,31 January 1975,1975-01-31,,,,Text,image/jpeg,5295,3758,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/5/51914_ca_object_representations_media_43503_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/5/36980_ca_object_representations_media_43503_original.jpg,https://palarchive.org/index.php/Detail/objects/75087/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,The Cooperative Society for Olive Pressing in Beit Jala Collection | Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,5 December 2018 at 10:18:45,9 March 2021 at 12:04:38,,,,,Text,
ark:/13030/m53c3fgw,ark:/21198/z1rg1dpv,,Work,74.0,0074.01.0024|~|75088|~|98967_ca_object_representations_media_43505_original.jpg,The Cooperative Society for Olive Pressing in Beit Jala Collection,Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,محضر الجلسة رقم 31 للجنة إدارة الجمعية التعاونية لعصر الزيتون في بلدة بيت جالا للعام 1975,Minutes of Session No. 31 of the Management Committee of the Cooperative Society for Olive Pressing in Beit Jala - 1975,,"The Cooperative Society for Olive Pressing in Beit Jala, ""Correspondence, Reports, Papers, and Documents"", collection, 7 August 2018, the Palestinian Museum Digital Archive.; The Cooperative Society for Olive Pressing in Beit Jala, ""Minutes 1981 - 2017"", society collection, 7 August 2018, the Palestinian Museum Digital Archive.; الجمعية التعاونية لعصر الزيتون في بيت جالا، ""محاضر اجتماعات من السنوات 1981 - 2017، مجموعة الجمعية، 7 آب 2018، أرشيف المتحف الفلسطيني الرقمي.",,,text,1 April 1975,1975-04-01,,,,Text,image/jpeg,5269,3733,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/5/66454_ca_object_representations_media_43505_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/5/98967_ca_object_representations_media_43505_original.jpg,https://palarchive.org/index.php/Detail/objects/75088/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,The Cooperative Society for Olive Pressing in Beit Jala Collection | Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,5 December 2018 at 10:18:45,9 March 2021 at 12:04:37,,,,,Text,
ark:/13030/m5t22jzf,ark:/21198/z1rg1dpv,,Work,74.0,0074.01.0025|~|75089|~|78217_ca_object_representations_media_43506_original.jpg,The Cooperative Society for Olive Pressing in Beit Jala Collection,Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,محضر الجلسة رقم 32 للجنة إدارة الجمعية التعاونية لعصر الزيتون في بلدة بيت جالا للعام 1975,Minutes of Session No. 32 of the Management Committee of the Cooperative Society for Olive Pressing in Beit Jala - 1975,,"The Cooperative Society for Olive Pressing in Beit Jala, ""Correspondence, Reports, Papers, and Documents"", collection, 7 August 2018, the Palestinian Museum Digital Archive.; The Cooperative Society for Olive Pressing in Beit Jala, ""Minutes 1981 - 2017"", society collection, 7 August 2018, the Palestinian Museum Digital Archive.; الجمعية التعاونية لعصر الزيتون في بيت جالا، ""محاضر اجتماعات من السنوات 1981 - 2017، مجموعة الجمعية، 7 آب 2018، أرشيف المتحف الفلسطيني الرقمي.",,,text,26 April 1975,1975-04-26,,,,Text,image/jpeg,5325,3754,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/5/53858_ca_object_representations_media_43506_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/5/78217_ca_object_representations_media_43506_original.jpg,https://palarchive.org/index.php/Detail/objects/75089/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,The Cooperative Society for Olive Pressing in Beit Jala Collection | Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,5 December 2018 at 10:18:45,9 March 2021 at 12:04:37,,,,,Text,
ark:/13030/m55b7hsj,ark:/21198/z1rg1dpv,,Work,74.0,0074.01.0026|~|75090|~|73843_ca_object_representations_media_43507_original.jpg,The Cooperative Society for Olive Pressing in Beit Jala Collection,Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,محضر الجلسة رقم 33 للجنة إدارة الجمعية التعاونية لعصر الزيتون في بلدة بيت جالا للعام 1975,Minutes of Session No. 33 of the Management Committee of the Cooperative Society for Olive Pressing in Beit Jala - 1975,,"The Cooperative Society for Olive Pressing in Beit Jala, ""Correspondence, Reports, Papers, and Documents"", collection, 7 August 2018, the Palestinian Museum Digital Archive.; The Cooperative Society for Olive Pressing in Beit Jala, ""Minutes 1981 - 2017"", society collection, 7 August 2018, the Palestinian Museum Digital Archive.; الجمعية التعاونية لعصر الزيتون في بيت جالا، ""محاضر اجتماعات من السنوات 1981 - 2017، مجموعة الجمعية، 7 آب 2018، أرشيف المتحف الفلسطيني الرقمي.",,,text,21 July 1975,1975-07-21,,,,Text,image/jpeg,5325,3728,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/5/17923_ca_object_representations_media_43507_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/5/73843_ca_object_representations_media_43507_original.jpg,https://palarchive.org/index.php/Detail/objects/75090/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,The Cooperative Society for Olive Pressing in Beit Jala Collection | Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,5 December 2018 at 10:18:45,9 March 2021 at 12:04:36,,,,,Text,
