,Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
13,ark:/13030/m5xd8q4d,ark:/21198/z14f798k,,Work,135.0,0135.01.0013|~|133346|~|61210_ca_object_representations_media_101487_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 1: Photographs,"لوحة للفنان عدنان الزبيدي بعنوان ""ناجي العلي""","An Artwork by ‘adnan Zubaydy entitled ""Naji al-Ali""","An Artwork by ‘adnan Zubaydy entitled ""Naji al-Ali""|~|لوحة للفنان عدنان الزبيدي بعنوان ""ناجي العلي"".","Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",color slides,,still image,,,,"[31.952162,35.233154]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/4/10844_ca_object_representations_media_101487_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/4/61210_ca_object_representations_media_101487_original.jpg,https://palarchive.org/index.php/Detail/objects/133346/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Adnan Zubaidy Sub-collection 1: Photographs | The Adnan Zubaidy Collection,20 June 2019 at 9:11:20,9 March 2021 at 11:23:33,"An Artwork by ‘adnan Zubaydy entitled ""Naji al-Ali""","لوحة للفنان عدنان الزبيدي بعنوان ""ناجي العلي"".",color slides,,,
14,ark:/13030/m54z2x8s,ark:/21198/z14f798k,,Work,135.0,0135.01.0014|~|133347|~|60459_ca_object_representations_media_101488_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 1: Photographs,لوحة للفنان عدنان الزبيدي,An Artwork by ‘adnan Zubaydy,,"Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",color slides,,still image,,,,"[31.952162,35.233154]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/4/44107_ca_object_representations_media_101488_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/4/60459_ca_object_representations_media_101488_original.jpg,https://palarchive.org/index.php/Detail/objects/133347/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Adnan Zubaidy Sub-collection 1: Photographs | The Adnan Zubaidy Collection,20 June 2019 at 9:11:21,9 March 2021 at 11:23:33,,,color slides,,,
15,ark:/13030/m5dg4dpc,ark:/21198/z14f798k,,Work,135.0,0135.01.0015|~|133348|~|1640_ca_object_representations_media_101489_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 1: Photographs,لوحة للفنان عدنان الزبيدي,An Artwork by ‘adnan Zubaydy,An Artwork by ‘adnan Zubaydy|~|لوحة للفنان عدنان الزبيدي.,"Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",color slides,,still image,,,,"[31.952162,35.233154]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/4/91787_ca_object_representations_media_101489_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/4/1640_ca_object_representations_media_101489_original.jpg,https://palarchive.org/index.php/Detail/objects/133348/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Adnan Zubaidy Sub-collection 1: Photographs | The Adnan Zubaidy Collection,20 June 2019 at 9:11:21,9 March 2021 at 11:23:33,An Artwork by ‘adnan Zubaydy,لوحة للفنان عدنان الزبيدي.,color slides,,,
16,ark:/13030/m5h784bm,ark:/21198/z14f798k,,Work,135.0,0135.01.0016|~|133349|~|26270_ca_object_representations_media_101490_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 1: Photographs,لوحة للفنان عدنان الزبيدي,An Artwork by ‘adnan Zubaydy,An Artwork by ‘adnan Zubaydy|~|لوحة للفنان عدنان الزبيدي.,"Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",color slides,,still image,,,,"[31.952162,35.233154]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/4/63916_ca_object_representations_media_101490_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/4/26270_ca_object_representations_media_101490_original.jpg,https://palarchive.org/index.php/Detail/objects/133349/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,endangered; 227,,Adnan Zubaidy Sub-collection 1: Photographs | The Adnan Zubaidy Collection,20 June 2019 at 9:11:21,9 March 2021 at 11:23:33,An Artwork by ‘adnan Zubaydy,لوحة للفنان عدنان الزبيدي.,color slides,,,
17,ark:/13030/m5sn7zdp,ark:/21198/z14f798k,,Work,135.0,0135.01.0017|~|133350|~|9358_ca_object_representations_media_101491_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 1: Photographs,"لوحة للفنان عدنان الزبيدي بعنوان ""الحريّات الأكاديمية نضال مستمر""","An Artwork by ‘adnan Zubaydy entitled ""Academic Freedom is a Continuous Struggle""","An Artwork by ‘adnan Zubaydy entitled ""Academic Freedom is a Continuous Struggle""|~|لوحة للفنان عدنان الزبيدي بعنوان ""الحريّات الأكاديمية نضال مستمر"".","Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",color slides,,still image,,,,"[31.952162,35.233154]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/4/30699_ca_object_representations_media_101491_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/4/9358_ca_object_representations_media_101491_original.jpg,https://palarchive.org/index.php/Detail/objects/133350/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Adnan Zubaidy Sub-collection 1: Photographs | The Adnan Zubaidy Collection,20 June 2019 at 9:11:21,9 March 2021 at 11:23:33,"An Artwork by ‘adnan Zubaydy entitled ""Academic Freedom is a Continuous Struggle""","لوحة للفنان عدنان الزبيدي بعنوان ""الحريّات الأكاديمية نضال مستمر"".",color slides,,,
18,ark:/13030/m58q3p1z,ark:/21198/z14f798k,,Work,135.0,0135.01.0018|~|133351|~|69209_ca_object_representations_media_101492_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 1: Photographs,"لوحة للفنان عدنان الزبيدي  بعنوان ""العلم الأمريكي أسلاك شائكة""","An Artwork by ‘adnan Zubaydy entitled ""The American Flag is Barbed Wires""","An Artwork by ‘adnan Zubaydy entitled ""The American Flag is Barbed Wires""|~|لوحة للفنان عدنان الزبيدي بعنوان ""العلم الأمريكي أسلاك شائكة"".","Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",color slides,,still image,,,,"[31.952162,35.233154]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/4/86716_ca_object_representations_media_101492_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/4/69209_ca_object_representations_media_101492_original.jpg,https://palarchive.org/index.php/Detail/objects/133351/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Adnan Zubaidy Sub-collection 1: Photographs | The Adnan Zubaidy Collection,20 June 2019 at 9:11:21,9 March 2021 at 11:23:32,"An Artwork by ‘adnan Zubaydy entitled ""The American Flag is Barbed Wires""","لوحة للفنان عدنان الزبيدي بعنوان ""العلم الأمريكي أسلاك شائكة"".",color slides,,,
19,ark:/13030/m51625gv,ark:/21198/z14f798k,,Work,135.0,0135.01.0019|~|133352|~|94680_ca_object_representations_media_101493_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 1: Photographs,لوحات للفنان عدنان الزبيدي حول الأحزاب الصهيونية,Artworks by ‘adnan Zubaydy on Zionist Parties,Artworks by ‘adnan Zubaydy on Zionist Parties|~|لوحات للفنان عدنان الزبيدي يتناول فيها موضوع الأحزاب الصهيونية.,"Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",color slides,,still image,,,,"[31.952162,35.233154]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/4/73108_ca_object_representations_media_101493_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/4/94680_ca_object_representations_media_101493_original.jpg,https://palarchive.org/index.php/Detail/objects/133352/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Adnan Zubaidy Sub-collection 1: Photographs | The Adnan Zubaidy Collection,20 June 2019 at 9:11:21,9 March 2021 at 11:23:32,Artworks by ‘adnan Zubaydy on Zionist Parties,لوحات للفنان عدنان الزبيدي يتناول فيها موضوع الأحزاب الصهيونية.,color slides,,,
20,ark:/13030/m5wf1p2g,ark:/21198/z14f798k,,Work,135.0,0135.01.0020|~|133353|~|65218_ca_object_representations_media_101494_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 1: Photographs,لوحة للفنان عدنان الزبيدي,An Artwork by ‘adnan Zubaydy,An Artwork by ‘adnan Zubaydy|~|لوحة للفنان عدنان الزبيدي.,"Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",color slides,,still image,,,,"[31.952162,35.233154]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/4/77035_ca_object_representations_media_101494_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/4/65218_ca_object_representations_media_101494_original.jpg,https://palarchive.org/index.php/Detail/objects/133353/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Adnan Zubaidy Sub-collection 1: Photographs | The Adnan Zubaidy Collection,20 June 2019 at 9:11:21,9 March 2021 at 11:23:32,An Artwork by ‘adnan Zubaydy,لوحة للفنان عدنان الزبيدي.,color slides,,,
21,ark:/13030/m50654g8,ark:/21198/z14f798k,,Work,135.0,0135.01.0021|~|133354|~|12911_ca_object_representations_media_101495_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 1: Photographs,"لوحة للفنان عدنان الزبيدي بعنوان ""البيت الأبيض""","An Artwork by ‘adnan Zubaydy entitled ""The White House""","An Artwork by ‘adnan Zubaydy entitled ""The White House""|~|لوحة للفنان عدنان الزبيدي بعنوان ""البيت الأبيض"".","Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",color slides,,still image,,,,"[31.952162,35.233154]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/4/93955_ca_object_representations_media_101495_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/4/12911_ca_object_representations_media_101495_original.jpg,https://palarchive.org/index.php/Detail/objects/133354/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Adnan Zubaidy Sub-collection 1: Photographs | The Adnan Zubaidy Collection,20 June 2019 at 9:11:21,9 March 2021 at 11:23:32,"An Artwork by ‘adnan Zubaydy entitled ""The White House""","لوحة للفنان عدنان الزبيدي بعنوان ""البيت الأبيض"".",color slides,,,
22,ark:/13030/m5qs2kn4,ark:/21198/z14f798k,,Work,135.0,0135.01.0022|~|133355|~|93136_ca_object_representations_media_101496_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 1: Photographs,عمل فنّي للفنان عدنان الزبيدي,An Artwork by ‘adnan Zubaydy,A colour photograph of an artwork by ‘adnan Zubaydy.|~|صورة ملونة يظهر فيها عمل فني للفنان عدنان الزبيدي.,"Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",color slides,,still image,,,,"[31.952162,35.233154]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/4/10641_ca_object_representations_media_101496_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/4/93136_ca_object_representations_media_101496_original.jpg,https://palarchive.org/index.php/Detail/objects/133355/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Adnan Zubaidy Sub-collection 1: Photographs | The Adnan Zubaidy Collection,20 June 2019 at 9:11:21,9 March 2021 at 11:23:32,A colour photograph of an artwork by ‘adnan Zubaydy.,صورة ملونة يظهر فيها عمل فني للفنان عدنان الزبيدي.,color slides,,,
23,ark:/13030/m5n08w1h,ark:/21198/z14f798k,,Work,135.0,0135.01.0023|~|133356|~|26384_ca_object_representations_media_101497_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 1: Photographs,عمل فني للفنان عدنان الزبيدي,An Art Piece by ‘adnan Zubaydy,A colour photograph of an art piece by ‘adnan Zubaydy.|~|صورة ملونة يظهر فيها عمل فني للفنان عدنان الزبيدي.,"Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",color slides,,still image,,,,"[31.952162,35.233154]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/4/31547_ca_object_representations_media_101497_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/4/26384_ca_object_representations_media_101497_original.jpg,https://palarchive.org/index.php/Detail/objects/133356/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Adnan Zubaidy Sub-collection 1: Photographs | The Adnan Zubaidy Collection,20 June 2019 at 9:11:21,9 March 2021 at 11:23:32,A colour photograph of an art piece by ‘adnan Zubaydy.,صورة ملونة يظهر فيها عمل فني للفنان عدنان الزبيدي.,color slides,,,
24,ark:/13030/m57q6mxm,ark:/21198/z14f798k,,Work,135.0,0135.01.0024|~|133357|~|56754_ca_object_representations_media_101498_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 1: Photographs,عمل فنّي للفنان عدنان الزبيدي,An Artwork by ‘adnan Zubaydy,A colour photograph of an artwork by ‘adnan Zubaydy.|~|صورة ملونة يظهر فيها عمل فنّي للفنان عدنان الزبيدي.,"Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",color slides,,still image,,,,"[31.952162,35.233154]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/4/85376_ca_object_representations_media_101498_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/4/56754_ca_object_representations_media_101498_original.jpg,https://palarchive.org/index.php/Detail/objects/133357/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Adnan Zubaidy Sub-collection 1: Photographs | The Adnan Zubaidy Collection,20 June 2019 at 9:11:21,9 March 2021 at 11:23:32,A colour photograph of an artwork by ‘adnan Zubaydy.,صورة ملونة يظهر فيها عمل فنّي للفنان عدنان الزبيدي.,color slides,,,
25,ark:/13030/m5cg7cmw,ark:/21198/z14f798k,,Work,135.0,0135.01.0025|~|133358|~|2431_ca_object_representations_media_101499_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 1: Photographs,عمل فني للفنان عدنان الزبيدي,An Art Piece by ‘adnan Zubaydy,A colour photograph of an art piece by ‘adnan Zubaydy.|~|صورة ملونة يظهر فيها عمل فني للفنان عدنان الزبيدي.,"Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",color slides,,still image,,,,"[31.952162,35.233154]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/4/1570_ca_object_representations_media_101499_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/4/2431_ca_object_representations_media_101499_original.jpg,https://palarchive.org/index.php/Detail/objects/133358/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Adnan Zubaidy Sub-collection 1: Photographs | The Adnan Zubaidy Collection,20 June 2019 at 9:11:21,9 March 2021 at 11:23:32,A colour photograph of an art piece by ‘adnan Zubaydy.,صورة ملونة يظهر فيها عمل فني للفنان عدنان الزبيدي.,color slides,,,
26,ark:/13030/m5rr9mq2,ark:/21198/z14f798k,,Work,135.0,0135.01.0026|~|133359|~|20843_ca_object_representations_media_101500_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 1: Photographs,عمل فنّي للفنان عدنان الزبيدي,An Artwork by ‘adnan Zubaydy,A colour photograph of an artwork by ‘adnan Zubaydy.|~|صورة ملونة يظهر فيها عمل فني للفنان عدنان الزبيدي.,"Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",color slides,,still image,,,,"[31.952162,35.233154]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/5/42853_ca_object_representations_media_101500_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/5/20843_ca_object_representations_media_101500_original.jpg,https://palarchive.org/index.php/Detail/objects/133359/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Adnan Zubaidy Sub-collection 1: Photographs | The Adnan Zubaidy Collection,20 June 2019 at 9:11:22,9 March 2021 at 11:23:32,A colour photograph of an artwork by ‘adnan Zubaydy.,صورة ملونة يظهر فيها عمل فني للفنان عدنان الزبيدي.,color slides,,,
27,ark:/13030/m5bh0bg2,ark:/21198/z14f798k,,Work,135.0,0135.01.0027|~|133360|~|17877_ca_object_representations_media_101501_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 1: Photographs,عمل فني للفنان عدنان الزبيدي,An Art Piece by ‘adnan Zubaydy,A colour photograph of an art piece by ‘adnan Zubaydy.|~|صورة ملونة يظهر فيها عمل فنّي للفنان عدنان الزبيدي.,"Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",color slides,,still image,,,,"[31.952162,35.233154]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/5/89774_ca_object_representations_media_101501_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/5/17877_ca_object_representations_media_101501_original.jpg,https://palarchive.org/index.php/Detail/objects/133360/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Adnan Zubaidy Sub-collection 1: Photographs | The Adnan Zubaidy Collection,20 June 2019 at 9:11:22,9 March 2021 at 11:23:32,A colour photograph of an art piece by ‘adnan Zubaydy.,صورة ملونة يظهر فيها عمل فنّي للفنان عدنان الزبيدي.,color slides,,,
28,ark:/13030/m5vj3b9z,ark:/21198/z14f798k,,Work,135.0,0135.01.0028|~|133361|~|4575_ca_object_representations_media_101502_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 1: Photographs,عمل فني للفنان عدنان الزبيدي,An Art Piece by ‘adnan Zubaydy,A colour photograph of an art piece by ‘adnan Zubaydy.|~|صورة ملونة يظهر فيها عمل فني للفنان عدنان الزبيدي.,"Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",color slides,,still image,,,,"[31.952162,35.233154]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/5/38325_ca_object_representations_media_101502_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/5/4575_ca_object_representations_media_101502_original.jpg,https://palarchive.org/index.php/Detail/objects/133361/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Adnan Zubaidy Sub-collection 1: Photographs | The Adnan Zubaidy Collection,20 June 2019 at 9:11:22,9 March 2021 at 11:23:32,A colour photograph of an art piece by ‘adnan Zubaydy.,صورة ملونة يظهر فيها عمل فني للفنان عدنان الزبيدي.,color slides,,,
29,ark:/13030/m5tj6961,ark:/21198/z14f798k,,Work,135.0,0135.01.0029|~|133362|~|81945_ca_object_representations_media_101503_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 1: Photographs,عمل فني للفنان عدنان الزبيدي,An Art Piece by ‘adnan Zubaydy,A colour photograph of an art piece by ‘adnan Zubaydy.|~|صورة ملونة يظهر فيها عمل فني للفنان عدنان الزبيدي.,"Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",color slides,,still image,,,,"[31.952162,35.233154]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/5/46593_ca_object_representations_media_101503_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/5/81945_ca_object_representations_media_101503_original.jpg,https://palarchive.org/index.php/Detail/objects/133362/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Adnan Zubaidy Sub-collection 1: Photographs | The Adnan Zubaidy Collection,20 June 2019 at 9:11:22,9 March 2021 at 11:23:32,A colour photograph of an art piece by ‘adnan Zubaydy.,صورة ملونة يظهر فيها عمل فني للفنان عدنان الزبيدي.,color slides,,,
30,ark:/13030/m53z5w5v,ark:/21198/z14f798k,,Work,135.0,0135.01.0030|~|133363|~|84873_ca_object_representations_media_101504_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 1: Photographs,رسم للفنان عدنان الزبيدي عام 1980,"An Artwork by ‘adnan Zubaydy, 1980","A colour photograph of an artwork by ‘adnan Zubaydy, 1980|~|صورة ملونة يظهر فيها رسم للفنان عدنان الزبيدي عام 1980.","Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",color photographs,,still image,1980; Date created,1980,,"[31.952162,35.233154]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/5/68442_ca_object_representations_media_101504_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/5/84873_ca_object_representations_media_101504_original.jpg,https://palarchive.org/index.php/Detail/objects/133363/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Adnan Zubaidy Sub-collection 1: Photographs | The Adnan Zubaidy Collection,20 June 2019 at 9:11:22,9 March 2021 at 11:23:32,"A colour photograph of an artwork by ‘adnan Zubaydy, 1980",صورة ملونة يظهر فيها رسم للفنان عدنان الزبيدي عام 1980.,color photographs,,,
31,ark:/13030/m5ps5jg9,ark:/21198/z14f798k,,Work,135.0,0135.01.0031|~|133364|~|87419_ca_object_representations_media_101505_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 1: Photographs,لوحة فنيّة للفنان عدنان الزبيدي,An Artwork by ‘adnan Zubaydy,A colour photograph of an artwork by ‘adnan Zubaydy|~|صورة ملونة يظهر فيها لوحة فنيّة للفنان عدنان الزبيدي.,"Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",color slides,,still image,,,,"[31.952162,35.233154]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/5/54365_ca_object_representations_media_101505_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/5/87419_ca_object_representations_media_101505_original.jpg,https://palarchive.org/index.php/Detail/objects/133364/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Adnan Zubaidy Sub-collection 1: Photographs | The Adnan Zubaidy Collection,20 June 2019 at 9:11:22,9 March 2021 at 11:23:32,A colour photograph of an artwork by ‘adnan Zubaydy,صورة ملونة يظهر فيها لوحة فنيّة للفنان عدنان الزبيدي.,color slides,,,
32,ark:/13030/m52z8v1g,ark:/21198/z14f798k,,Work,135.0,0135.01.0032|~|133365|~|1269_ca_object_representations_media_101506_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 1: Photographs,عمل فنّي للفنان عدنان الزبيدي,An Artwork by ‘adnan Zubaydy,A colour photograph of an artwork by ‘adnan Zubaydy.|~|صورة ملونة يظهر فيها أحد الأعمال الفنيّة للفنان عدنان الزبيدي.,"Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",color slides,,still image,,,,"[31.952162,35.233154]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/5/31976_ca_object_representations_media_101506_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/5/1269_ca_object_representations_media_101506_original.jpg,https://palarchive.org/index.php/Detail/objects/133365/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Adnan Zubaidy Sub-collection 1: Photographs | The Adnan Zubaidy Collection,20 June 2019 at 9:11:22,9 March 2021 at 11:23:32,A colour photograph of an artwork by ‘adnan Zubaydy.,صورة ملونة يظهر فيها أحد الأعمال الفنيّة للفنان عدنان الزبيدي.,color slides,,,
33,ark:/13030/m5m11tz5,ark:/21198/z14f798k,,Work,135.0,0135.01.0033|~|133366|~|50223_ca_object_representations_media_101507_original.jpg,The Adnan Zubaidy Collection,Adnan Zubaidy Sub-collection 1: Photographs,عمل فنّي للفنان عدنان الزبيدي,An Artwork by ‘adnan Zubaydy,A colour photograph of an artwork by ‘adnan Zubaydy.|~|صورة ملونة يظهر فيها أحد الأعمال الفنيّة للفنان عدنان الزبيدي.,"Ozrail, Samar, ""The Adnan Zubaidy Collection"", 12 December 2018 - 22 January 2019, the Palestinian Museum Digital Archive.",color slides,,still image,,,,"[31.952162,35.233154]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/5/10322_ca_object_representations_media_101507_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/5/50223_ca_object_representations_media_101507_original.jpg,https://palarchive.org/index.php/Detail/objects/133366/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Adnan Zubaidy Sub-collection 1: Photographs | The Adnan Zubaidy Collection,20 June 2019 at 9:11:22,9 March 2021 at 11:23:32,A colour photograph of an artwork by ‘adnan Zubaydy.,صورة ملونة يظهر فيها أحد الأعمال الفنيّة للفنان عدنان الزبيدي.,color slides,,,
