Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1bw328h,,,Collection,,,,,The Lena Sobeh Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m55n3vj4,ark:/21198/z1bw328h,,Work,141.0,0141.01.0056|~|137477|~|38761_ca_object_representations_media_108634_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/32121_ca_object_representations_media_108634_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/38761_ca_object_representations_media_108634_original.jpg,https://palarchive.org/index.php/Detail/objects/137477/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:15,9 March 2021 at 11:21:26,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m5v777fx,ark:/21198/z1bw328h,,Work,141.0,0141.01.0057|~|137478|~|26656_ca_object_representations_media_108635_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/81454_ca_object_representations_media_108635_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/26656_ca_object_representations_media_108635_original.jpg,https://palarchive.org/index.php/Detail/objects/137478/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:15,9 March 2021 at 11:21:26,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m5x42m8x,ark:/21198/z1bw328h,,Work,141.0,0141.01.0058|~|137479|~|66751_ca_object_representations_media_108636_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/82403_ca_object_representations_media_108636_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/66751_ca_object_representations_media_108636_original.jpg,https://palarchive.org/index.php/Detail/objects/137479/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:15,9 March 2021 at 11:21:26,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m5kq5r0w,ark:/21198/z1bw328h,,Work,141.0,0141.01.0059|~|137480|~|84879_ca_object_representations_media_108637_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/21460_ca_object_representations_media_108637_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/84879_ca_object_representations_media_108637_original.jpg,https://palarchive.org/index.php/Detail/objects/137480/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:15,9 March 2021 at 11:21:26,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m54n6tbv,ark:/21198/z1bw328h,,Work,141.0,0141.01.0060|~|137481|~|156_ca_object_representations_media_108638_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/91877_ca_object_representations_media_108638_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/156_ca_object_representations_media_108638_original.jpg,https://palarchive.org/index.php/Detail/objects/137481/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:15,9 March 2021 at 11:21:26,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m5f55bzq,ark:/21198/z1bw328h,,Work,141.0,0141.01.0061|~|137482|~|26283_ca_object_representations_media_108639_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/85053_ca_object_representations_media_108639_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/26283_ca_object_representations_media_108639_original.jpg,https://palarchive.org/index.php/Detail/objects/137482/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:15,9 March 2021 at 11:21:26,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m5sg0jzh,ark:/21198/z1bw328h,,Work,141.0,0141.01.0062|~|137483|~|11367_ca_object_representations_media_108640_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/5746_ca_object_representations_media_108640_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/11367_ca_object_representations_media_108640_original.jpg,https://palarchive.org/index.php/Detail/objects/137483/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:15,9 March 2021 at 11:21:24,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m5fz508j,ark:/21198/z1bw328h,,Work,141.0,0141.01.0063|~|137484|~|62650_ca_object_representations_media_108641_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/65888_ca_object_representations_media_108641_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/62650_ca_object_representations_media_108641_original.jpg,https://palarchive.org/index.php/Detail/objects/137484/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:16,9 March 2021 at 11:21:24,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m5np9t7n,ark:/21198/z1bw328h,,Work,141.0,0141.01.0064|~|137485|~|49291_ca_object_representations_media_108642_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/12703_ca_object_representations_media_108642_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/49291_ca_object_representations_media_108642_original.jpg,https://palarchive.org/index.php/Detail/objects/137485/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:16,9 March 2021 at 11:21:24,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m50w62k2,ark:/21198/z1bw328h,,Work,141.0,0141.01.0065|~|137486|~|60796_ca_object_representations_media_108643_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/87702_ca_object_representations_media_108643_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/60796_ca_object_representations_media_108643_original.jpg,https://palarchive.org/index.php/Detail/objects/137486/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:16,9 March 2021 at 11:21:24,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m5d589q0,ark:/21198/z1bw328h,,Work,141.0,0141.01.0066|~|137487|~|44120_ca_object_representations_media_108644_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/29840_ca_object_representations_media_108644_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/44120_ca_object_representations_media_108644_original.jpg,https://palarchive.org/index.php/Detail/objects/137487/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:16,9 March 2021 at 11:21:24,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m5w748k9,ark:/21198/z1bw328h,,Work,141.0,0141.01.0067|~|137488|~|9725_ca_object_representations_media_108645_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/68175_ca_object_representations_media_108645_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/9725_ca_object_representations_media_108645_original.jpg,https://palarchive.org/index.php/Detail/objects/137488/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:16,9 March 2021 at 11:21:24,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m5mq2s3t,ark:/21198/z1bw328h,,Work,141.0,0141.01.0068|~|137489|~|92085_ca_object_representations_media_108646_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/19773_ca_object_representations_media_108646_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/92085_ca_object_representations_media_108646_original.jpg,https://palarchive.org/index.php/Detail/objects/137489/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:16,9 March 2021 at 11:21:23,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m5b647hp,ark:/21198/z1bw328h,,Work,141.0,0141.01.0069|~|137490|~|19214_ca_object_representations_media_108647_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/22865_ca_object_representations_media_108647_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/19214_ca_object_representations_media_108647_original.jpg,https://palarchive.org/index.php/Detail/objects/137490/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:16,9 March 2021 at 11:21:23,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
ark:/13030/m57f0hzs,ark:/21198/z1bw328h,,Work,141.0,0141.01.0070|~|137491|~|26299_ca_object_representations_media_108648_original.jpg,The Lena Sobeh Collection,,صور جنازة الرئيس الفلسطيني ياسر عرفات في مدينة رام الله,A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.|~|صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.",,color photographs,ara,still image,13 November 2004,2004-11-13,,"[31.9037641,35.2034184;31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/20064_ca_object_representations_media_108648_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/8/6/26299_ca_object_representations_media_108648_original.jpg,https://palarchive.org/index.php/Detail/objects/137491/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Lena Sobeh Collection,11 July 2019 at 14:16:16,9 March 2021 at 11:21:23,"A photograph of the funeral of Late Palestinian President Yassir Arafat in Ramallah, West Bank. Arafat was buried on the grounds of Al Mukata'a; headquarters of the Palestinian Presidential Office and the Palestinian Authority.",صور تشييع جثمان الرئيس الفلسطيني الراحل ياسر عرفات في رام الله بالضفة الغربية إلى مثواه الأخير في قبر بباحة مقر قيادة السلطة الفلسطينية بالمقاطعة.,color photographs,,,صور تشييع جثمان أبو عمار | صور تشييع جثمان أبو عمار
